trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,min_arrival_time,max_departure_time,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_203770_b_6534_tn_10,14:27:00,14:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:30:00,14:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:31:00,14:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:31:00,14:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:32:00,14:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:34:00,14:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:36:00,14:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:37:00,14:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:43:00,14:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:44:00,14:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_10,14:45:00,14:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:20:00,15:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:23:00,15:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:24:00,15:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:27:00,15:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:30:00,15:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:31:00,15:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:31:00,15:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:32:00,15:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:34:00,15:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:36:00,15:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:37:00,15:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:43:00,15:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:44:00,15:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_11,15:45:00,15:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:20:00,16:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:23:00,16:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:24:00,16:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:27:00,16:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:30:00,16:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:31:00,16:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:31:00,16:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:32:00,16:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:34:00,16:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:36:00,16:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:37:00,16:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:43:00,16:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:44:00,16:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_12,16:45:00,16:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:20:00,17:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:23:00,17:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:24:00,17:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:27:00,17:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:30:00,17:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:31:00,17:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:31:00,17:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:32:00,17:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:34:00,17:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:36:00,17:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:37:00,17:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:43:00,17:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:44:00,17:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_13,17:45:00,17:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:20:00,18:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:23:00,18:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:24:00,18:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:27:00,18:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:30:00,18:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:31:00,18:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:31:00,18:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:32:00,18:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:34:00,18:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:36:00,18:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:37:00,18:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:43:00,18:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:44:00,18:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_14,18:45:00,18:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:20:00,19:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:23:00,19:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:24:00,19:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:27:00,19:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:30:00,19:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:31:00,19:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:31:00,19:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:32:00,19:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:34:00,19:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:36:00,19:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:37:00,19:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:43:00,19:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:44:00,19:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_15,19:45:00,19:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:20:00,20:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:23:00,20:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:24:00,20:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:27:00,20:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:30:00,20:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:31:00,20:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:31:00,20:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:32:00,20:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:34:00,20:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:36:00,20:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:37:00,20:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:43:00,20:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:44:00,20:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_16,20:45:00,20:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:20:00,21:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:23:00,21:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:24:00,21:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:27:00,21:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:30:00,21:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:31:00,21:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:31:00,21:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:32:00,21:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:34:00,21:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:36:00,21:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:37:00,21:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:43:00,21:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:44:00,21:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_17,21:45:00,21:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:20:00,06:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:23:00,06:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:24:00,06:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:27:00,06:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:30:00,06:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:31:00,06:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:31:00,06:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:32:00,06:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:34:00,06:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:36:00,06:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:37:00,06:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:43:00,06:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:44:00,06:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_2,06:45:00,06:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:20:00,07:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:23:00,07:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:24:00,07:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:27:00,07:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:30:00,07:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:31:00,07:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:31:00,07:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:32:00,07:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:34:00,07:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:36:00,07:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:37:00,07:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:43:00,07:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:44:00,07:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_3,07:45:00,07:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:20:00,08:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:23:00,08:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:24:00,08:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:27:00,08:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:30:00,08:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:31:00,08:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:31:00,08:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:32:00,08:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:34:00,08:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:36:00,08:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:37:00,08:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:43:00,08:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:44:00,08:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_4,08:45:00,08:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:20:00,09:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:23:00,09:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:24:00,09:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:27:00,09:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:30:00,09:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:31:00,09:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:31:00,09:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:32:00,09:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:34:00,09:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:36:00,09:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:37:00,09:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:43:00,09:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:44:00,09:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_5,09:45:00,09:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:20:00,10:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:23:00,10:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:24:00,10:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:27:00,10:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:30:00,10:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:31:00,10:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:31:00,10:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:32:00,10:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:34:00,10:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:36:00,10:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:37:00,10:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:43:00,10:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:44:00,10:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_6,10:45:00,10:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:20:00,11:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:23:00,11:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:24:00,11:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:27:00,11:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:30:00,11:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:31:00,11:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:31:00,11:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:32:00,11:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:34:00,11:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:36:00,11:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:37:00,11:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:43:00,11:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:44:00,11:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_7,11:45:00,11:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:20:00,12:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:23:00,12:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:24:00,12:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:27:00,12:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:30:00,12:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:31:00,12:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:31:00,12:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:32:00,12:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:34:00,12:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:36:00,12:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:37:00,12:37:00,2392511,11,,0,0,7440.7739006647,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:43:00,12:43:00,2392510,12,,0,0,8347.93720933331,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:44:00,12:44:00,2392509,13,,0,0,8940.52371743944,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_8,12:45:00,12:45:00,2392586,14,,0,0,9299.62604667,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:20:00,13:20:00,2392586,1,,0,0,0,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:23:00,13:23:00,2392521,2,,0,0,618.247292802486,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:24:00,13:24:00,2392519,3,,0,0,1635.90786606762,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:27:00,13:27:00,2392518,4,,0,0,2688.56885035237,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:30:00,13:30:00,2392517,5,,0,0,3277.00041012476,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:31:00,13:31:00,2392516,6,,0,0,3868.11467194134,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:31:00,13:31:00,2392515,7,,0,0,4047.37092766587,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:32:00,13:32:00,2392514,8,,0,0,5073.07192130475,0,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:34:00,13:34:00,2392513,9,,0,0,5856.74050291505,1,,,,,1,1,,,,,,,,
t_203770_b_6534_tn_9,13:36:00,13:36:00,2392512,10,,0,0,6715.8877273653,0,,,,,1,1,,,,,,,,
