,name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
246095,,250262,1084065010;1819697046,traffic_signals,,1,,,,-112.1740078,33.7203859,1408.0,,
246096,,250263,1084368448;1820334845,traffic_signals,,1,,,,-112.2023617,33.7247701,1354.0,,
246097,,250264,1108622896;2049371934,traffic_signals,,1,,,,-112.358223,33.4644004,1163.0,,
246098,,250265,1178826980;2274518143;2276003615;2276003617,traffic_signals,,1,,,,-111.9062076,33.6620835,1032.0,,
246099,,250266,1178826996;2274518189,traffic_signals,,1,,,,-111.9252673,33.6644886,921.0,,
246100,,250267,1182273816;1182274444,traffic_signals,,1,,,,-111.6355628,33.3231088,907.0,,
246101,,250268,1185572357;3724240226,traffic_signals,,1,,,,-112.1315725,33.7836863,935.0,,
246102,,250269,1185591028;2542662822,traffic_signals,,1,,,,-112.3235054,33.6568667,206.0,,
246103,,250270,1215655037;1215655180,traffic_signals,,1,,,,-111.985733,33.4381505,178.0,,
246104,,250271,1323187362;2093025982;6796043991;6796043992,traffic_signals,,1,,,,-111.9089156,33.4639859,809.0,,
246105,,250272,1330179974;2385046720,traffic_signals,,1,,,,-112.2912755,33.6175293,1447.0,,
246106,,250273,1330180094;2385046749,traffic_signals,,1,,,,-112.2911534,33.6185598,181.0,,
246107,,250274,1330253112;3038776202;3038776225;4306401649,traffic_signals,,1,,,,-112.272033,33.5974674,889.0,,
246108,,250275,1332870714;1511937610,traffic_signals,,1,,,,-111.7896634,33.2860498,1415.0,,
246109,,250276,1337303487;1337303489,traffic_signals,,1,,,,-112.2597279,33.5937709,890.0,,
246110,,250277,1340673479;2481183878,traffic_signals,,1,,,,-112.2780283,33.6778338,571.0,,
246111,,250278,1347444718;2367666384,traffic_signals,,1,,,,-111.8412238,33.2439983,183.0,,
246112,,250279,1349960335;7905711711,traffic_signals,,1,,,,-112.3422068,33.6326193,915.0,,
246113,,250280,1349960340;3609504442,traffic_signals,,1,,,,-112.3550937,33.6422205,1331.0,,
246114,,250281,1351659714;1974700772,traffic_signals,,1,,,,-112.2740318,33.6380602,580.0,,
246115,,250282,1371835576;2632339072;2632339075;2632339087,traffic_signals,,1,,,,-112.0029392,33.6799613,315.0,,
246116,,250283,1375482165;1950143046;2514659894;2514659895;4421715026;4421715035,traffic_signals,,1,,,,-111.9774191,33.6767669,913.0,,
246117,,250284,1387218463;1387218464,traffic_signals,,1,,,,-112.0693491,33.4624048,378.0,,
246118,,250285,1406288328;2459943621,traffic_signals,,1,,,,-112.0956341,33.4658433,848.0,,
246119,,250286,1420664041;1995996605,traffic_signals,,1,,,,-111.9870421,33.4766144,193.0,,
246120,,250287,1423616271;1990634955,traffic_signals,,1,,,,-111.9260533,33.5639501,991.0,,
246121,,250288,1436736662;1436736664;2336695458;2336695466,traffic_signals,,1,,,,-112.2572853,33.5332126,421.0,,
246122,,250289,1436736701;2336700741,traffic_signals,,1,,,,-112.2573945,33.5352608,1499.0,,
246123,,250290,1437135518;1437135519;1437135520;1437135521,traffic_signals,,1,,,,-112.1221391,33.8469858,133.0,,
246124,,250291,1448433869;1875344068,traffic_signals,,1,,,,-111.6382298,33.2581485,1257.0,,
246125,,250292,1448433887;1875344196,traffic_signals,,1,,,,-111.63606,33.2612795,1297.0,,
246126,,250293,1448433902;7524621778,traffic_signals,,1,,,,-111.6347987,33.2634281,1654.0,,
246127,,250294,1457198477;3355431005;3355431006;3355431013,traffic_signals,,1,,,,-111.7554029,33.2852145,610.0,,
246128,,250295,1468917926;1974700845,traffic_signals,,1,,,,-112.2159376,33.638248,192.0,,
246129,,250296,1474759851;1474759885;1926705488;1926705491,traffic_signals,,1,,,,-112.0257914,33.6993551,1235.0,,
246130,,250297,1497998148;1497998154,traffic_signals,,1,,,,-111.9488647,33.439205,1639.0,,
246131,,250298,1498706431;1556606637,traffic_signals,,1,,,,-112.0301865,33.4482424,138.0,,
246132,,250299,1501879352;1502088607,traffic_signals,,1,,,,-112.0620991,33.4482667,344.0,,
246133,,250300,1502088565;1556606634,traffic_signals,,1,,,,-112.0564338,33.4482421,144.0,,
246134,,250301,1502088659;1556606650,traffic_signals,,1,,,,-112.0477816,33.4482858,87.0,,
246135,,250302,1508159808;3868526002,traffic_signals,,1,,,,-111.4780089,33.366529,1305.0,,
246136,,250303,1511937630;5071402925,traffic_signals,,1,,,,-111.7896925,33.2897794,1659.0,,
246137,,250304,1556606509;2239784016,traffic_signals,,1,,,,-111.9871521,33.4480183,882.0,,
246138,,250305,1556606631;2239784021,traffic_signals,,1,,,,-111.9871533,33.4483052,374.0,,
246139,,250306,1559832320;1559832321;1559832497;1559832498,traffic_signals,,1,,,,-111.978573,33.2678647,195.0,,
246140,,250307,1559836446;1559836447;1559836490;1559836499,traffic_signals,,1,,,,-111.9785802,33.2722591,1204.0,,
246141,,250308,1559837068;1559837070,traffic_signals,,1,,,,-111.978587,33.2764083,119.0,,
246142,,250309,1559839600;1559839601;1559839606;1559839612,traffic_signals,,1,,,,-111.980337,33.2853073,936.0,,
246143,,250310,1574826364;3831976858,traffic_signals,,1,,,,-112.1734777,33.6389511,482.0,,
246144,,250311,1591844230;1591844234,traffic_signals,,1,,,,-111.5634893,33.3653688,309.0,,
246145,,250312,1616910922;3739923753,traffic_signals,,1,,,,-111.7627408,33.5796904,456.0,,
246146,,250313,1616910924;1616911044;3729941269;3738707393,traffic_signals,,1,,,,-111.7404954,33.58187,1100.0,,
246147,,250314,1632164113;1632164181;5188525350,traffic_signals,,1,,,,-112.3392552,33.7642405,273.0,,
246148,,250315,1643151348;2807810924,traffic_signals,,1,,,,-112.5134528,33.497744,331.0,,
246149,,250316,1650894225;1650894328,traffic_signals,,1,,,,-112.3922299,33.4172935,1127.0,,
246150,,250317,1664061786;2867872363,traffic_signals,,1,,,,-112.2463005,33.5809166,896.0,,
246151,,250318,1667890184;3202689661,traffic_signals,,1,,,,-111.6801061,33.4663037,141.0,,
246152,,250319,1667890235;3202689663,traffic_signals,,1,,,,-111.6790133,33.4662922,903.0,,
246153,,250320,1678498300;1678498301;1678498324,traffic_signals,,1,,,,-112.6165875,33.6605827,1186.0,,
246154,,250321,1686021911;1686021912;1686021940;1686021941;1945648748;1945648751;1945648753;1945648761;1945648763;1945648769,traffic_signals,,1,,,,-112.0380871,33.4658204,540.0,,
246155,,250322,1688968897;3606338013,traffic_signals,,1,,,,-112.2207542,33.4729312,1203.0,,
246156,,250323,1688969041;1968458604,traffic_signals,,1,,,,-112.2249209,33.4800267,487.0,,
246157,,250324,1689410406;1689410407;1689410421;1689410422,traffic_signals,,1,,,,-112.2205551,33.4656727,1194.0,,
246158,,250325,1689790696;1689790704;1689790710;1689790712,traffic_signals,,1,,,,-112.2206499,33.4801958,601.0,,
246159,,250326,1695768468;1695768489;4347953435;4347953440,traffic_signals,,1,,,,-112.1000203,33.7128248,533.0,,
246160,,250327,1695768471;1695768478,traffic_signals,,1,,,,-112.1087699,33.7127921,532.0,,
246161,,250328,1695816795;5834401543,traffic_signals,,1,,,,-112.0443282,33.6549565,883.0,,
246162,,250329,1696686188;2263655359,traffic_signals,,1,,,,-111.6349288,33.2849838,157.0,,
246163,,250330,1698683826;2625359006,traffic_signals,,1,,,,-111.939941,33.4190564,62.0,,
246164,,250331,1698683852;2625359008,traffic_signals,,1,,,,-111.9399653,33.420492,1606.0,,
246165,,250332,1706625454;2493372473;2493372476;2493373674,traffic_signals,,1,,,,-112.1862965,33.6543463,294.0,,
246166,,250333,1708661721;2374234397,traffic_signals,,1,,,,-111.8415929,33.2898102,1597.0,,
246167,,250334,1708661736;2374234395,traffic_signals,,1,,,,-111.8417895,33.289805,1596.0,,
246168,,250335,1710598626;5112582937;6520326981;6520356490,traffic_signals,,1,,,,-112.1811842,33.3774657,1076.0,,
246169,,250336,1738673493;1738673494;1755786437;1755786438,traffic_signals,,1,,,,-112.3639348,33.6492746,419.0,,
246170,,250337,1744775160;3042603490;3104979033;3104981868,traffic_signals,,1,,,,-112.4534606,33.5661591,347.0,,
246171,,250338,1746313644;2262439666,traffic_signals,,1,,,,-112.1862782,33.5385687,480.0,,
246172,,250339,1753706753;2016541173,traffic_signals,,1,,,,-112.4129051,33.656428,1362.0,,
246173,,250340,1755668901;5395105941;6109962705;6109962715,traffic_signals,,1,,,,-112.4085359,33.6702592,1358.0,,
246174,,250341,1755786444;2387138978,traffic_signals,,1,,,,-112.3735414,33.6569187,1089.0,,
246175,,250342,1758833943;1758834004;3073105747;5985266637,traffic_signals,,1,,,,-112.1342667,33.4948966,361.0,,
246176,,250343,1772303703;2454713129,traffic_signals,,1,,,,-111.4402693,33.3360357,1293.0,,
246177,,250344,1772303756;3868526003,traffic_signals,,1,,,,-111.4777561,33.3666954,1111.0,,
246178,,250345,1804695089;2481183882,traffic_signals,,1,,,,-112.2782455,33.6777041,570.0,,
246179,,250346,1804695174;1804695175,traffic_signals,,1,,,,-112.2725172,33.710826,559.0,,
246180,,250347,1805723947;3900789097;3900795899,traffic_signals,,1,,,,-111.8399075,33.4352187,154.0,,
246181,,250348,1816861242;1817093542;2505590841,traffic_signals,,1,,,,-112.37674,33.6386122,712.0,,
246182,,250349,1816861251;2998014923,traffic_signals,,1,,,,-112.3551085,33.6385686,948.0,,
246183,,250350,1816861315;2020407565;5481939957,traffic_signals,,1,,,,-112.3998376,33.6387283,951.0,,
246184,,250351,1819697040;1819697042,traffic_signals,,1,,,,-112.1741362,33.7202888,1409.0,,
246185,,250352,1820334702;1980729137,traffic_signals,,1,,,,-112.2030225,33.6818522,625.0,,
246186,,250353,1821022154;5279207606;6521579955,traffic_signals,,1,,,,-112.4355529,33.6002776,1346.0,,
246187,,250354,1821022642;1821928600,traffic_signals,,1,,,,-112.4442591,33.6362049,1351.0,,
246188,,250355,1821026813;1821026819;2180926168;5173021237,traffic_signals,,1,,,,-111.615418,33.3896875,208.0,,
246189,,250356,1821027020;2216788256,traffic_signals,,1,,,,-111.598057,33.3909088,209.0,,
246190,,250357,1836154612;3923307621;3923307622;3923307629,traffic_signals,,1,,,,-111.6421506,33.4513939,463.0,,
246191,,250358,1839427271;1839427272,traffic_signals,,1,,,,-112.4243108,33.6668234,1340.0,,
246192,,250359,1839428333;2048828293,traffic_signals,,1,,,,-112.3923429,33.4702575,1144.0,,
246193,,250360,1840042506;1844616547,traffic_signals,,1,,,,-112.409533,33.4610437,211.0,,
246194,,250361,1840042517;1840042520,traffic_signals,,1,,,,-112.409533,33.4623258,801.0,,
246195,,250362,1855174716;2475983692,traffic_signals,,1,,,,-112.2377355,33.6599525,1013.0,,
246196,,250363,1874581517;5906459183;5906459184,traffic_signals,,1,,,,-111.6754728,33.451478,1244.0,,
246197,,250364,1874581555;1874581558,traffic_signals,,1,,,,-111.6775045,33.4514059,1243.0,,
246198,,250365,1874581585;1874581586,traffic_signals,,1,,,,-111.6775045,33.4515462,1242.0,,
246199,,250366,1875343234;5078339418;5078339419;7965247789,traffic_signals,,1,,,,-111.6349804,33.2396827,1251.0,,
246200,,250367,1875343362;1875343364,traffic_signals,,1,,,,-111.6377985,33.2453129,217.0,,
246201,,250368,1875343585;1875343587;2122417437;2122417438,traffic_signals,,1,,,,-111.6263845,33.2486354,1258.0,,
246202,,250369,1875343703;5078339365;5078339366,traffic_signals,,1,,,,-111.6378653,33.2516583,218.0,,
246203,,250370,1875343729;5078339358,traffic_signals,,1,,,,-111.6345586,33.2517778,1396.0,,
246204,,250371,1875343835;4496249183,traffic_signals,,1,,,,-111.6379625,33.2540835,213.0,,
246205,,250372,1875344043;1875344056,traffic_signals,,1,,,,-111.638297,33.2579728,1256.0,,
246206,,250373,1875344126;1875344131,traffic_signals,,1,,,,-111.6402048,33.259337,216.0,,
246207,,250374,1878604189;1878604203,traffic_signals,,1,,,,-112.1178435,33.567571,880.0,,
246208,,250375,1881190441;1881190449,traffic_signals,,1,,,,-112.4441684,33.4608044,807.0,,
246209,,250376,1881192515;1881192517,traffic_signals,,1,,,,-112.4441544,33.4622129,1303.0,,
246210,,250377,1919639099;1919639100,traffic_signals,,1,,,,-112.3753385,33.4595651,1301.0,,
246211,,250378,1919639107;1919639108,traffic_signals,,1,,,,-112.3753235,33.4609324,1300.0,,
246212,,250379,1923811615;2810340167,traffic_signals,,1,,,,-111.5548255,33.2199605,1070.0,,
246213,,250380,1932538520;3209895813,traffic_signals,,1,,,,-111.5739208,33.249052,1175.0,,
246214,,250381,1941905380;2705907551,traffic_signals,,1,,,,-111.5821984,33.1824718,226.0,,
246215,,250382,1947048872;1947048876;1947048881;1947048885,traffic_signals,,1,,,,-112.1106279,33.7154973,230.0,,
246216,,250383,1950903028;2753458536,traffic_signals,,1,,,,-111.9428569,33.6404223,753.0,,
246217,,250384,1956566458;1956566460;1956566462;5484485954,traffic_signals,,1,,,,-112.0036253,33.7344425,228.0,,
246218,,250385,1974700807;2863228215,traffic_signals,,1,,,,-112.233446,33.6380633,536.0,,
246219,,250386,1974700816;2863446102,traffic_signals,,1,,,,-112.2289645,33.6380549,658.0,,
246220,,250387,1974700967;2494522402,traffic_signals,,1,,,,-112.3118025,33.6386066,697.0,,
246221,,250388,1974701081;2259830656,traffic_signals,,1,,,,-112.1344026,33.639594,670.0,,
246222,,250389,1974701109;3447236964,traffic_signals,,1,,,,-112.11734,33.6398702,1289.0,,
246223,,250390,1974701112;2637251175,traffic_signals,,1,,,,-112.1139974,33.6399238,1288.0,,
246224,,250391,1975455376;1975455391,traffic_signals,,1,,,,-112.0828286,33.6329452,638.0,,
246225,,250392,1975455419;1975455424,traffic_signals,,1,,,,-112.0828538,33.6402142,649.0,,
246226,,250393,1985327328;1985327329,traffic_signals,,1,,,,-112.2104953,33.7107752,1334.0,,
246227,,250394,1995996459;1995996577;2906159711;2906159713,traffic_signals,,1,,,,-111.9615235,33.4654714,330.0,,
246228,,250395,2016540321;2800226859,traffic_signals,,1,,,,-112.4069953,33.6459392,1373.0,,
246229,,250396,2016540324;2016540358,traffic_signals,,1,,,,-112.4068726,33.6459469,1372.0,,
246230,,250397,2020048406;2020048408;3244491588;3244491589,traffic_signals,,1,,,,-112.4351165,33.6387987,207.0,,
246231,,250398,2048828157;2048828160;2049371943;2049371944,traffic_signals,,1,,,,-112.382665,33.4644884,1171.0,,
246232,,250399,2048828310;2048828313;2048828331;2048828334,traffic_signals,,1,,,,-112.3837707,33.4706348,232.0,,
246233,,250400,2048828386;2048828395,traffic_signals,,1,,,,-112.3754067,33.4752752,1149.0,,
246234,,250401,2050245261;3900795909,traffic_signals,,1,,,,-111.8399499,33.4296724,846.0,,
246235,,250402,2056062988;2056062996;2246860247;2246860267,traffic_signals,,1,,,,-111.686411,33.2886859,1262.0,,
246236,,250403,2057204282;2147694992,traffic_signals,,1,,,,-111.6694172,33.2745776,447.0,,
246237,,250404,2065989239;2065989244;2065989250;2065989260,traffic_signals,,1,,,,-111.9399078,33.4147467,135.0,,
246238,,250405,2065989266;2916726375,traffic_signals,,1,,,,-111.9381457,33.4219425,1319.0,,
246239,,250406,2066611149;2066611173,traffic_signals,,1,,,,-112.0433661,33.4367075,1267.0,,
246240,,250407,2092341019;2092341029,traffic_signals,,1,,,,-112.0146144,33.305205,241.0,,
246241,,250408,2093037295;2093037320;2139420530;2139420532,traffic_signals,,1,,,,-111.9111725,33.320029,1584.0,,
246242,,250409,2093037308;2093037318,traffic_signals,,1,,,,-111.9111538,33.3089729,91.0,,
246243,,250410,2093037309;2093037324;3355313826;3355313827,traffic_signals,,1,,,,-111.9111907,33.3054064,494.0,,
246244,,250411,2097449568;2405625078,traffic_signals,,1,,,,-111.8865036,33.5791299,1593.0,,
246245,,250412,2097462843;2097462881;2404259783;2404259784,traffic_signals,,1,,,,-111.852302,33.5824856,385.0,,
246246,,250413,2107181792;2107181809,traffic_signals,,1,,,,-111.8979168,33.2977649,1483.0,,
246247,,250414,2107181821;2107181824,traffic_signals,,1,,,,-111.9013203,33.2982608,1484.0,,
246248,,250415,2107181823;2107181825,traffic_signals,,1,,,,-111.9014135,33.2983253,1485.0,,
246249,,250416,2107182464;3355313799,traffic_signals,,1,,,,-111.9028903,33.305598,1565.0,,
246250,,250417,2122417452;2454658581;3717549878,traffic_signals,,1,,,,-111.6302778,33.2486873,244.0,,
246251,,250418,2139420463;4346532281,traffic_signals,,1,,,,-111.9630838,33.3198075,1555.0,,
246252,,250419,2139420468;5081038275,traffic_signals,,1,,,,-111.9685255,33.3198199,600.0,,
246253,,250420,2139420572;3850682003,traffic_signals,,1,,,,-111.898116,33.3202531,1324.0,,
246254,,250421,2139420591;3849389365,traffic_signals,,1,,,,-111.8895538,33.3203905,1323.0,,
246255,,250422,2169668144;2169671888,traffic_signals,,1,,,,-111.9763159,33.5243756,545.0,,
246256,,250423,2180925709;2180925884,traffic_signals,,1,,,,-111.6262327,33.3790581,85.0,,
246257,,250424,2180925986;2180925994,traffic_signals,,1,,,,-111.6178287,33.3819213,251.0,,
246258,,250425,2239783965;2239783977,traffic_signals,,1,,,,-111.985102,33.4218623,711.0,,
246259,,250426,2246860013;3838653349,traffic_signals,,1,,,,-111.6860311,33.2710475,1252.0,,
246260,,250427,2246860108;2246860111,traffic_signals,,1,,,,-111.6862984,33.2828538,1241.0,,
246261,,250428,2253240739;2334880534;2334880591;2334881475,traffic_signals,,1,,,,-112.259085,33.5374771,1008.0,,
246262,,250429,2258023858;2262470407;2326547862,crossing;traffic_signals,,1,,,,-112.2031811,33.509378,282.0,,
246263,,250430,2261160099;2326218693,traffic_signals,,1,,,,-112.1863592,33.5095644,641.0,,
246264,,250431,2262620441;2336835251;2468444811;3914280272,traffic_signals,,1,,,,-112.2550159,33.5517367,262.0,,
246265,,250432,2263655398;3353349973,traffic_signals,,1,,,,-111.6866752,33.2967278,1662.0,,
246266,,250433,2265617565;2853955341,traffic_signals,,1,,,,-112.0388663,33.505663,616.0,,
246267,,250434,2290382375;2503126535,traffic_signals,,1,,,,-111.9694956,33.4092007,504.0,,
246268,,250435,2292906522;2572279483,traffic_signals,,1,,,,-112.1812413,33.5530836,573.0,,
246269,,250436,2296401060;2296401095;2296401109;2296401111,traffic_signals,,1,,,,-111.8977399,33.618234,500.0,,
246270,,250437,2334898526;2336743134;2468405828;2468405829,traffic_signals,,1,,,,-112.255085,33.5430079,323.0,,
246271,,250438,2335007412;2336702382,traffic_signals,,1,,,,-112.2650147,33.534885,1497.0,,
246272,,250439,2335019236;2336704448,traffic_signals,,1,,,,-112.2647817,33.5330171,1495.0,,
246273,,250440,2336701464;5208402375,traffic_signals,,1,,,,-112.2648377,33.5348868,1494.0,,
246274,,250441,2336704449;2468416515,traffic_signals,,1,,,,-112.2649485,33.5330146,1496.0,,
246275,,250442,2336845095;3543035533;3543036088,traffic_signals,,1,,,,-112.2550325,33.5590369,1214.0,,
246276,,250443,2343979710;2469337564;2469337568;2469338835,traffic_signals,,1,,,,-112.2724462,33.5370818,280.0,,
246277,,250444,2345204974;2345280147,traffic_signals,,1,,,,-112.2942034,33.5365039,1198.0,,
246278,,250445,2349086418;2803048193,traffic_signals,,1,,,,-112.2633485,33.4939281,265.0,,
246279,,250446,2361888665;2361888668,traffic_signals,,1,,,,-112.0825597,33.4609949,266.0,,
246280,,250447,2385046575;2385046577;2482227242;2931737921,traffic_signals,,1,,,,-112.2895482,33.6055737,930.0,,
246281,,250448,2385046638;2385046640,traffic_signals,,1,,,,-112.2895372,33.6113349,182.0,,
246282,,250449,2385047214;2426398049,traffic_signals,,1,,,,-112.2767643,33.6465477,581.0,,
246283,,250450,2389189676;4127564038,traffic_signals,,1,,,,-112.3704403,33.6588532,541.0,,
246284,,250451,2390873972;2390873984;2727042527;2727042529,traffic_signals,,1,,,,-111.8931705,33.6183066,257.0,,
246285,,250452,2390900242;2390900244,traffic_signals,,1,,,,-111.9029137,33.6236985,501.0,,
246286,,250453,2390923499;2390964878;2618771495;2618771498,traffic_signals,,1,,,,-111.8683814,33.6137687,916.0,,
246287,,250454,2392239643;2392239652;4324822977;4324823090,traffic_signals,,1,,,,-112.3345481,33.6385204,204.0,,
246288,,250455,2394114472;2502872417;2502872421;2502872439,traffic_signals,,1,,,,-111.9255989,33.6257701,755.0,,
246289,,250456,2394114565;2394114573,traffic_signals,,1,,,,-111.9252545,33.6606496,922.0,,
246290,,250457,2394114566;2394114575,traffic_signals,,1,,,,-111.925484,33.6606471,923.0,,
246291,,250458,2396746299;2873328645,traffic_signals,,1,,,,-111.9346992,33.5021417,1462.0,,
246292,,250459,2396763308;2396781873,traffic_signals,,1,,,,-111.9261629,33.4876491,792.0,,
246293,,250460,2396795192;2396795193;2486737249,traffic_signals,,1,,,,-111.9261293,33.4949961,993.0,,
246294,,250461,2396795214;2396795215;2396795216;2396795217,traffic_signals,,1,,,,-111.9261626,33.5022753,994.0,,
246295,,250462,2396795219;2396795220;2396795225;2396795226,traffic_signals,,1,,,,-111.9261127,33.5059689,81.0,,
246296,,250463,2396853067;2396853069,traffic_signals,,1,,,,-111.9260726,33.5095547,769.0,,
246297,,250464,2396853137;2396853138,traffic_signals,,1,,,,-111.9257602,33.5386968,734.0,,
246298,,250465,2397644849;2397991174,traffic_signals,,1,,,,-112.1682767,33.3919643,1230.0,,
246299,,250466,2401097772;2612962524,traffic_signals,,1,,,,-111.9262593,33.4638576,271.0,,
246300,,250467,2404259721;2404259722;2404259774;2404259775,traffic_signals,,1,,,,-111.8350742,33.5824419,270.0,,
246301,,250468,2404259745;2404259795;2405514528;2405514529,traffic_signals,,1,,,,-111.8826976,33.5825367,386.0,,
246302,,250469,2404259749;3027828507,traffic_signals,,1,,,,-111.791308,33.582482,522.0,,
246303,,250470,2405521873;2405521879,traffic_signals,,1,,,,-111.9062954,33.5752648,1627.0,,
246304,,250471,2405555673;2405555674,traffic_signals,,1,,,,-111.9303088,33.5821495,1052.0,,
246305,,250472,2405633052;2405633055,traffic_signals,,1,,,,-111.8914317,33.5529605,1099.0,,
246306,,250473,2405633111;3091978101,traffic_signals,,1,,,,-111.9172451,33.5646852,563.0,,
246307,,250474,2410457042;2410457044,traffic_signals,,1,,,,-111.9390705,33.6246937,1080.0,,
246308,,250475,2429052312;5088300527,traffic_signals,,1,,,,-112.4266888,33.4044847,1120.0,,
246309,,250476,2438839499;2466155280,traffic_signals,,1,,,,-112.3117753,33.6387518,239.0,,
246310,,250477,2440565679;6105284181,traffic_signals,,1,,,,-112.3610315,33.4816761,621.0,,
246311,,250478,2454300610;2454300612;2454300614,traffic_signals,,1,,,,-112.030328,33.4439971,198.0,,
246312,,250479,2459943606;2990408542,traffic_signals,,1,,,,-112.0651077,33.4657212,552.0,,
246313,,250480,2459979166;2527561247;2528431667;2528431669,traffic_signals,,1,,,,-112.2203053,33.6402005,301.0,,
246314,,250481,2468436064;3454563819;3454563824;3454563825,traffic_signals,,1,,,,-112.2550652,33.5663034,1015.0,,
246315,,250482,2476053699;2478153706,traffic_signals,,1,,,,-112.2550582,33.6636636,606.0,,
246316,,250483,2477259503;2477259606,traffic_signals,,1,,,,-112.2024974,33.6250525,772.0,,
246317,,250484,2477263963;2477263966,traffic_signals,,1,,,,-112.2024352,33.6322853,940.0,,
246318,,250485,2477270810;2477271004;2477273093;2477276941,traffic_signals,,1,,,,-112.2029389,33.6382842,229.0,,
246319,,250486,2478125978;2478126006;2478132050;2478132052,traffic_signals,,1,,,,-112.2029678,33.6528437,849.0,,
246320,,250487,2478150237;2478158128,traffic_signals,,1,,,,-112.2030069,33.663702,6.0,,
246321,,250488,2481075867;2481075868,traffic_signals,,1,,,,-112.3581807,33.5298029,829.0,,
246322,,250489,2483163580;2483163584,traffic_signals,,1,,,,-112.1123774,33.538538,329.0,,
246323,,250490,2486822914;2486822916,traffic_signals,,1,,,,-111.8827167,33.5093873,542.0,,
246324,,250491,2486838557;2486838559;2486838560;2486838564,traffic_signals,,1,,,,-112.0309927,33.6723061,125.0,,
246325,,250492,2487115040;2487115062,traffic_signals,,1,,,,-111.8880748,33.5239124,748.0,,
246326,,250493,2487115042;2487115064,traffic_signals,,1,,,,-111.8868016,33.5239079,1313.0,,
246327,,250494,2488354360;2488354362;2488354369,traffic_signals,,1,,,,-111.7873575,33.4648879,122.0,,
246328,,250495,2488354376;2488354377;2488354379;2488354380,traffic_signals,,1,,,,-111.7872907,33.4663727,383.0,,
246329,,250496,2489751768;2489751829,traffic_signals,,1,,,,-111.9958259,33.5971296,816.0,,
246330,,250497,2491831052;3149859100;3528540908,traffic_signals,,1,,,,-112.186011,33.5963929,335.0,,
246331,,250498,2491978762;3094993732,traffic_signals,,1,,,,-112.1859198,33.6035595,943.0,,
246332,,250499,2493084407;3779013200,traffic_signals,,1,,,,-112.1858278,33.620773,719.0,,
246333,,250500,2493084440;2493084453,traffic_signals,,1,,,,-112.1857936,33.6175586,64.0,,
246334,,250501,2493084446;3494149990,traffic_signals,,1,,,,-112.1856959,33.6207723,718.0,,
246335,,250502,2493109090;2493117531,traffic_signals,,1,,,,-112.1864796,33.638702,678.0,,
246336,,250503,2494340054;2494340056,traffic_signals,,1,,,,-112.1867115,33.6676121,418.0,,
246337,,250504,2498206680;7515499912;7515499913,traffic_signals,,1,,,,-112.3765689,33.6165302,295.0,,
246338,,250505,2503687961;3434596417,traffic_signals,,1,,,,-112.250312,33.6097774,185.0,,
246339,,250506,2504346149;2504420139,traffic_signals,,1,,,,-112.2549224,33.6097811,911.0,,
246340,,250507,2504420135;2504420137,traffic_signals,,1,,,,-112.2549426,33.6096529,1014.0,,
246341,,250508,2505329227;2505334324;2505336888,traffic_signals,,1,,,,-112.2626153,33.6095149,589.0,,
246342,,250509,2507729955;2507729960,traffic_signals,,1,,,,-112.2680752,33.6093274,588.0,,
246343,,250510,2507729957;2507729963,traffic_signals,,1,,,,-112.2678499,33.6093317,587.0,,
246344,,250511,2507877854;2715651914,traffic_signals,,1,,,,-111.8584886,33.2473629,1411.0,,
246345,,250512,2510700608;2510716333,traffic_signals,,1,,,,-112.1641758,33.6108002,707.0,,
246346,,250513,2510700625;2510716357,traffic_signals,,1,,,,-112.1641886,33.610639,706.0,,
246347,,250514,2510716379;2510741703;2510743600,traffic_signals,,1,,,,-112.1598692,33.6107322,354.0,,
246348,,250515,2510766710;2510780109,traffic_signals,,1,,,,-112.1511995,33.6107289,701.0,,
246349,,250516,2510788813;2510789423,traffic_signals,,1,,,,-112.1425066,33.6107975,116.0,,
246350,,250517,2511725814;2511725818,traffic_signals,,1,,,,-112.1337985,33.6108415,713.0,,
246351,,250518,2515714182;2515719762;7878528596,traffic_signals,,1,,,,-112.0092451,33.6118325,820.0,,
246352,,250519,2517601554;2922841734,traffic_signals,,1,,,,-112.2205023,33.5162576,584.0,,
246353,,250520,2521543648;2549603028,traffic_signals,,1,,,,-112.3764624,33.5948507,593.0,,
246354,,250521,2524208239;2524208334,traffic_signals,,1,,,,-112.1415397,33.8703569,1436.0,,
246355,,250522,2524208248;2524208320,traffic_signals,,1,,,,-112.1164847,33.850341,179.0,,
246356,,250523,2524827531;2524827542;2524827545;2524827547;2524842161;2524842163;2524842165,traffic_signals,,1,,,,-112.2203344,33.5667667,299.0,,
246357,,250524,2527544483;2527544486,traffic_signals,,1,,,,-112.2202896,33.6381216,660.0,,
246358,,250525,2528485957;2528491690,traffic_signals,,1,,,,-112.2203828,33.6446669,657.0,,
246359,,250526,2528798564;2528798565,traffic_signals,,1,,,,-111.9646134,33.6768968,933.0,,
246360,,250527,2531809162;2531809163;2531811123;2531811124,traffic_signals,,1,,,,-112.2203781,33.6526591,852.0,,
246361,,250528,2536505324;2536505329,traffic_signals,,1,,,,-112.0654134,33.6148762,108.0,,
246362,,250529,2540963302;2540963327,traffic_signals,,1,,,,-112.2332627,33.5777321,1115.0,,
