name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,TMC
,162,918,919,,,11.341821360889968,1,nan,46.67086,residential,6,,"LINESTRING (-112.07252 33.44819,-112.07252 33.44829)",
,163,919,918,,,11.341821360889968,1,nan,46.67086,residential,6,,"LINESTRING (-112.0726 33.44829,-112.0726 33.44819)",
,164,919,153,,,113.55718642452128,1,nan,46.67086,residential,6,,"LINESTRING (-112.07252 33.44829,-112.07252 33.44837,-112.07252 33.44881,-112.07253 33.44895,-112.07253 33.44925,-112.07252 33.44932)",
,165,153,919,,,113.87568680666041,1,nan,46.67086,residential,6,,"LINESTRING (-112.0726 33.44932,-112.0726 33.44925,-112.0726 33.44895,-112.0726 33.44881,-112.0726 33.44837,-112.0726 33.44829)",
,166,153,154,,,119.6494181184663,1,nan,46.67086,residential,6,,"LINESTRING (-112.07252 33.44932,-112.07252 33.44937,-112.07251 33.44984,-112.07252 33.45031,-112.07252 33.4504)",
,167,154,153,,,119.47666859300735,1,nan,46.67086,residential,6,,"LINESTRING (-112.07259 33.4504,-112.07259 33.45031,-112.07259 33.44984,-112.0726 33.44938,-112.0726 33.44932)",
,168,154,155,,,109.02921603661588,1,nan,46.67086,residential,6,,"LINESTRING (-112.07252 33.4504,-112.07252 33.45045,-112.07252 33.45111,-112.07251 33.45129,-112.07251 33.45138)",
,169,155,154,,,109.09452131050341,1,nan,46.67086,residential,6,,"LINESTRING (-112.07259 33.45138,-112.07259 33.45129,-112.07259 33.45111,-112.07259 33.45045,-112.07259 33.4504)",
,170,166,167,,,201.84627945125035,1,nan,40.2335,residential,6,,"LINESTRING (-112.07157 33.46573,-112.07157 33.46587,-112.07157 33.46602,-112.07157 33.46655,-112.07157 33.46718,-112.07156 33.46755)",
,171,167,166,,,201.84783766845115,1,nan,40.2335,residential,6,,"LINESTRING (-112.07164 33.46755,-112.07164 33.46718,-112.07164 33.46655,-112.07164 33.46602,-112.07164 33.46587,-112.07164 33.46573)",
,172,168,1987,,,22.894342894003458,1,nan,40.2335,residential,6,,"LINESTRING (-112.04546 33.45688,-112.04546 33.45709)",
,173,1987,168,,,22.894342894003458,1,nan,40.2335,residential,6,,"LINESTRING (-112.04553 33.45709,-112.04553 33.45688)",
,174,908,170,,,122.0641501120605,1,nan,40.2335,residential,6,,"LINESTRING (-112.04552 33.44836,-112.04552 33.44845,-112.04552 33.44892,-112.04552 33.44946)",
,175,170,908,,,121.95920035324703,1,nan,40.2335,residential,6,,"LINESTRING (-112.0456 33.44946,-112.04559 33.44892,-112.04559 33.44845,-112.04559 33.44836)",
,176,170,171,,,110.47259792552457,1,nan,40.2335,residential,6,,"LINESTRING (-112.04552 33.44946,-112.04552 33.44995,-112.04552 33.45045)",
,177,171,170,,,110.44431053727038,1,nan,40.2335,residential,6,,"LINESTRING (-112.04559 33.45045,-112.04559 33.44995,-112.0456 33.44946)",
,178,171,172,,,107.26517402870829,1,nan,40.2335,residential,6,,"LINESTRING (-112.04552 33.45045,-112.04552 33.4509,-112.04551 33.45132,-112.04551 33.45142)",
,179,172,171,,,107.36580294393269,1,nan,40.2335,residential,6,,"LINESTRING (-112.04558 33.45142,-112.04558 33.45132,-112.04559 33.4509,-112.04559 33.45045)",
,180,172,1576,,,167.45215713117824,1,nan,40.2335,residential,6,,"LINESTRING (-112.04551 33.45142,-112.04551 33.45157,-112.04552 33.45191,-112.04552 33.45293)",
,181,1576,172,,,167.55839697279612,1,nan,40.2335,residential,6,,"LINESTRING (-112.04559 33.45293,-112.04559 33.45191,-112.04559 33.45157,-112.04558 33.45142)",
,182,1576,173,,,139.5166103109275,1,nan,40.2335,residential,6,,"LINESTRING (-112.04552 33.45293,-112.04552 33.45336,-112.04552 33.45346,-112.04551 33.45419)",
,183,173,1576,,,139.5165159558546,1,nan,40.2335,residential,6,,"LINESTRING (-112.04559 33.45419,-112.04559 33.45346,-112.04559 33.45336,-112.04559 33.45293)",
,184,173,174,,,99.67758150034729,1,nan,40.2335,residential,6,,"LINESTRING (-112.04551 33.45419,-112.04551 33.45499,-112.04555 33.45509)",
,185,174,173,,,97.81306033549143,1,nan,40.2335,residential,6,,"LINESTRING (-112.04562 33.45507,-112.04559 33.45498,-112.04559 33.45419)",
,186,175,1103,,,106.30172089640101,1,nan,40.2335,residential,6,,"LINESTRING (-112.04545 33.46281,-112.04545 33.46328,-112.04544 33.46377)",
,187,1103,175,,,106.3042913035957,1,nan,40.2335,residential,6,,"LINESTRING (-112.04552 33.46377,-112.04552 33.46328,-112.04552 33.46281)",
,188,176,177,,,98.50040475471582,1,nan,40.2335,residential,6,,"LINESTRING (-112.04543 33.46051,-112.04543 33.46096,-112.04543 33.4614)",
,189,177,176,,,98.42783605542824,1,nan,40.2335,residential,6,,"LINESTRING (-112.04551 33.4614,-112.04551 33.46096,-112.04551 33.46051)",
,190,178,63,,,100.07202215852308,1,nan,40.2335,residential,6,,"LINESTRING (-112.04548 33.46577,-112.04548 33.46592,-112.04548 33.46623,-112.04548 33.46628,-112.04548 33.46668)",
,191,63,178,,,100.06829752469596,1,nan,40.2335,residential,6,,"LINESTRING (-112.04555 33.46668,-112.04555 33.46628,-112.04555 33.46623,-112.04555 33.46592,-112.04555 33.46577)",
,192,63,179,,,100.25384832895935,1,nan,40.2335,residential,6,,"LINESTRING (-112.04548 33.46668,-112.04547 33.46713,-112.04547 33.46758)",
,193,179,63,,,100.22198600704415,1,nan,40.2335,residential,6,,"LINESTRING (-112.04555 33.46758,-112.04555 33.46713,-112.04555 33.46668)",
,194,181,17,,,118.06871388344385,1,nan,40.2335,residential,6,,"LINESTRING (-112.0621 33.44559,-112.06083 33.44559)",
,195,17,181,,,118.06871388344385,1,nan,40.2335,residential,6,,"LINESTRING (-112.06083 33.44565,-112.0621 33.44566)",
,196,17,182,,,170.71077444186838,1,nan,40.2335,residential,6,,"LINESTRING (-112.06083 33.44559,-112.06025 33.44559,-112.05946 33.44559,-112.059 33.44559)",
,197,182,17,,,170.71128694041164,1,nan,40.2335,residential,6,,"LINESTRING (-112.059 33.44566,-112.05946 33.44565,-112.06025 33.44565,-112.06083 33.44565)",
,198,825,184,,,31.343457321235658,1,nan,46.67086,residential,6,,"LINESTRING (-112.04757 33.44615,-112.04723 33.44614)",
,199,184,825,,,31.343457321235658,1,nan,46.67086,residential,6,,"LINESTRING (-112.04723 33.44621,-112.04757 33.44621)",
,200,184,185,,,153.85816432034963,1,nan,46.67086,residential,6,,"LINESTRING (-112.04723 33.44614,-112.04557 33.44614)",
,201,185,184,,,153.85816432034963,1,nan,46.67086,residential,6,,"LINESTRING (-112.04557 33.4462,-112.04723 33.44621)",
,202,185,186,,,202.43042506243717,1,nan,46.67086,residential,6,,"LINESTRING (-112.04557 33.44614,-112.04388 33.44614,-112.0434 33.44614)",
,203,186,185,,,202.4294605190389,1,nan,46.67086,residential,6,,"LINESTRING (-112.0434 33.44621,-112.04388 33.44621,-112.04557 33.4462)",
,204,186,187,,,200.25474175137657,1,nan,46.67086,residential,6,,"LINESTRING (-112.0434 33.44614,-112.04124 33.44614)",
,205,187,186,,,200.25474175137657,1,nan,46.67086,residential,6,,"LINESTRING (-112.04124 33.44621,-112.0434 33.44621)",
,206,187,188,,,208.61964584614861,1,nan,46.67086,residential,6,,"LINESTRING (-112.04124 33.44614,-112.039 33.44614)",
,207,188,187,,,208.61964584614861,1,nan,46.67086,residential,6,,"LINESTRING (-112.039 33.44621,-112.04124 33.44621)",
,208,190,191,,,204.49682384908493,1,nan,40.2335,residential,6,,"LINESTRING (-112.05644 33.4461,-112.05595 33.4461,-112.05578 33.4461,-112.05424 33.44612)",
,209,191,190,,,204.44828909851074,1,nan,40.2335,residential,6,,"LINESTRING (-112.05424 33.44618,-112.05578 33.44617,-112.05595 33.44617,-112.05644 33.44616)",
,210,193,1316,,,15.281385798435949,1,nan,40.2335,residential,6,,"LINESTRING (-112.03027 33.44629,-112.03011 33.44629)",
,211,1316,193,,,15.281385798435949,1,nan,40.2335,residential,6,,"LINESTRING (-112.0301 33.44635,-112.03027 33.44635)",
,212,1316,1974,,,11.209677252591833,1,nan,40.2335,residential,6,,"LINESTRING (-112.03011 33.44629,-112.02998 33.44629)",
,213,1974,1316,,,11.209677252591833,1,nan,40.2335,residential,6,,"LINESTRING (-112.02998 33.44635,-112.0301 33.44635)",
,214,51,194,,,120.1116931476537,1,nan,46.67086,residential,6,,"LINESTRING (-112.07383 33.44605,-112.07371 33.44605,-112.07328 33.44605,-112.07312 33.44605,-112.07282 33.44605,-112.07273 33.44605,-112.0727 33.44605,-112.07253 33.44605)",
,215,194,51,,,120.11671696623364,1,nan,46.67086,residential,6,,"LINESTRING (-112.07253 33.44611,-112.0727 33.44611,-112.07273 33.44611,-112.07282 33.44611,-112.07312 33.44611,-112.07328 33.44611,-112.07371 33.44611,-112.07383 33.44611)",
,216,195,196,,,306.33835820437434,1,nan,40.2335,residential,6,,"LINESTRING (-112.036 33.45515,-112.03482 33.45515,-112.03377 33.45515,-112.03314 33.45514,-112.0327 33.45514)",
,217,196,195,,,306.3403577204028,1,nan,40.2335,residential,6,,"LINESTRING (-112.0327 33.4552,-112.03314 33.45521,-112.03377 33.45521,-112.03482 33.45521,-112.036 33.45522)",
,218,196,197,,,231.83825907134909,1,nan,40.2335,residential,6,,"LINESTRING (-112.0327 33.45514,-112.0322 33.45514,-112.03213 33.45514,-112.03173 33.45514,-112.03106 33.45513,-112.03036 33.45513,-112.03021 33.45513)",
,219,197,196,,,231.87325553842135,1,nan,40.2335,residential,6,,"LINESTRING (-112.03021 33.45519,-112.03036 33.45519,-112.03106 33.4552,-112.03173 33.4552,-112.03213 33.4552,-112.0322 33.4552,-112.0327 33.4552)",
,220,199,200,,,142.3752495025017,1,nan,40.2335,residential,6,,"LINESTRING (-112.06207 33.4548,-112.06053 33.4548)",
,221,200,199,,,142.3752495025017,1,nan,40.2335,residential,6,,"LINESTRING (-112.06053 33.45486,-112.06207 33.45487)",
,222,200,201,,,146.346970395592,1,nan,40.2335,residential,6,,"LINESTRING (-112.06053 33.4548,-112.05896 33.45481)",
,223,201,200,,,146.346970395592,1,nan,40.2335,residential,6,,"LINESTRING (-112.05896 33.45487,-112.06053 33.45486)",
,224,201,81,,,231.19090182855604,1,nan,40.2335,residential,6,,"LINESTRING (-112.05896 33.45481,-112.05647 33.45481)",
,225,81,201,,,231.19090182855604,1,nan,40.2335,residential,6,,"LINESTRING (-112.05647 33.45487,-112.05896 33.45487)",
,226,81,202,,,190.13283021611412,1,nan,40.2335,residential,6,,"LINESTRING (-112.05647 33.45481,-112.05443 33.45481)",
,227,202,81,,,190.13283021611412,1,nan,40.2335,residential,6,,"LINESTRING (-112.05442 33.45487,-112.05647 33.45487)",
,228,202,203,,,208.28452610541424,1,nan,40.2335,residential,6,,"LINESTRING (-112.05442 33.45481,-112.05218 33.45482)",
,229,203,202,,,208.28452610541424,1,nan,40.2335,residential,6,,"LINESTRING (-112.05218 33.45488,-112.05443 33.45487)",
,230,203,204,,,301.4800875166589,1,nan,40.2335,residential,6,,"LINESTRING (-112.05218 33.45482,-112.04974 33.45482,-112.04894 33.45482)",
,231,204,203,,,301.5534909682594,1,nan,40.2335,residential,6,,"LINESTRING (-112.04894 33.45488,-112.04974 33.45489,-112.05218 33.45488)",
,232,204,205,,,116.77721814646117,1,nan,40.2335,residential,6,,"LINESTRING (-112.04894 33.45482,-112.04805 33.45481,-112.04783 33.4548,-112.04768 33.4548)",
,233,205,204,,,116.77391668084927,1,nan,40.2335,residential,6,,"LINESTRING (-112.04768 33.45486,-112.04783 33.45487,-112.04805 33.45487,-112.04894 33.45488)",
,234,211,1090,,,94.64821023193095,2,nan,40.2335,residential,6,,"LINESTRING (-112.06524 33.4545,-112.06541 33.45453,-112.06612 33.45454,-112.06626 33.45454)",
,235,1090,1093,,,114.38352625510245,2,nan,40.2335,residential,6,,"LINESTRING (-112.06626 33.45454,-112.06749 33.45454)",
,236,1093,5864,,,44.793108908966296,2,nan,40.2335,residential,6,,"LINESTRING (-112.06749 33.45454,-112.06785 33.45453,-112.06797 33.45453)",
,237,5864,5863,,,188.03402570602,2,nan,40.2335,residential,6,,"LINESTRING (-112.06797 33.45453,-112.06813 33.45454,-112.06868 33.45454,-112.06987 33.45454,-112.06999 33.45454)",
,238,5863,1094,,,119.27607462796047,2,nan,40.2335,residential,6,,"LINESTRING (-112.06999 33.45454,-112.07011 33.45454,-112.07059 33.45454,-112.0707 33.45454,-112.07116 33.45454,-112.07128 33.45454)",
,239,1094,1092,,,118.28189596714198,2,nan,40.2335,residential,6,,"LINESTRING (-112.07128 33.45454,-112.07138 33.45455,-112.07192 33.45456,-112.07243 33.45454,-112.07248 33.45454,-112.07255 33.45455)",
,240,1092,5883,,,117.83066459153224,2,nan,40.2335,residential,6,,"LINESTRING (-112.07255 33.45455,-112.0727 33.45455,-112.0732 33.45456,-112.07348 33.45457,-112.07369 33.45457,-112.07379 33.45463)",
,241,213,214,,,60.70928232223815,1,nan,40.2335,residential,6,,"LINESTRING (-112.03902 33.45519,-112.0385 33.45518,-112.03836 33.45518)",
,242,214,213,,,60.70884452046044,1,nan,40.2335,residential,6,,"LINESTRING (-112.03836 33.45524,-112.0385 33.45524,-112.03901 33.45525)",
,243,1579,1563,,,103.03551829393326,1,nan,40.2335,residential,6,,"LINESTRING (-112.08481 33.45113,-112.08543 33.45113,-112.08592 33.45112)",
,244,1563,1579,,,103.03598142145047,1,nan,40.2335,residential,6,,"LINESTRING (-112.08592 33.45106,-112.08543 33.45107,-112.08481 33.45107)",
,245,1563,1562,,,104.04936143668824,1,nan,40.2335,residential,6,,"LINESTRING (-112.08592 33.45112,-112.0864 33.45112,-112.08704 33.45112)",
,246,1562,1563,,,104.04832121557901,1,nan,40.2335,residential,6,,"LINESTRING (-112.08704 33.45105,-112.0864 33.45106,-112.08592 33.45106)",
,247,1562,1398,,,103.65310854868363,1,nan,40.2335,residential,6,,"LINESTRING (-112.08704 33.45112,-112.08762 33.45111,-112.08816 33.45111)",
,248,1398,1562,,,103.77593499506744,1,nan,40.2335,residential,6,,"LINESTRING (-112.08816 33.45105,-112.08762 33.45105,-112.08704 33.45105)",
,249,1398,1402,,,103.92218758520515,1,nan,40.2335,residential,6,,"LINESTRING (-112.08816 33.45111,-112.08927 33.4511)",
,250,1402,1398,,,103.92218758520515,1,nan,40.2335,residential,6,,"LINESTRING (-112.08927 33.45104,-112.08816 33.45105)",
,251,1402,1336,,,200.95513993023664,1,nan,40.2335,residential,6,,"LINESTRING (-112.08928 33.4511,-112.09028 33.45108,-112.0913 33.45108,-112.09144 33.45108)",
,252,1336,1402,,,201.08510875533347,1,nan,40.2335,residential,6,,"LINESTRING (-112.09144 33.45102,-112.0913 33.45102,-112.09028 33.45102,-112.08927 33.45104)",
,253,1236,216,,,111.21165645057522,1,nan,62.76426,secondary,4,,"LINESTRING (-112.09583 33.44763,-112.09578 33.44773,-112.09579 33.44808,-112.09579 33.44819,-112.09579 33.44852,-112.09584 33.44862)",
,254,1331,1970,,,20.473662334102357,1,nan,40.2335,residential,6,,"LINESTRING (-112.05986 33.4499,-112.05985 33.44995,-112.0598 33.45008)",
,255,1970,1331,,,20.71873302401573,1,nan,40.2335,residential,6,,"LINESTRING (-112.05988 33.4501,-112.05992 33.44996,-112.05993 33.44992)",
,256,219,220,,,61.12296524949385,1,nan,46.67086,residential,6,,"LINESTRING (-112.03335 33.45716,-112.03335 33.45731,-112.03335 33.45771)",
,257,220,219,,,61.12114600938338,1,nan,46.67086,residential,6,,"LINESTRING (-112.03343 33.45771,-112.03343 33.45731,-112.03343 33.45716)",
,258,220,115,,,101.75212744169147,1,nan,46.67086,residential,6,,"LINESTRING (-112.03335 33.45771,-112.03336 33.45817,-112.03337 33.45863)",
,259,115,220,,,101.75216932689499,1,nan,46.67086,residential,6,,"LINESTRING (-112.03344 33.45862,-112.03344 33.45817,-112.03343 33.45771)",
,260,1351,1118,,,245.49367909587772,1,nan,40.2335,residential,6,,"LINESTRING (-112.03358 33.46577,-112.03358 33.46592,-112.03358 33.46595,-112.03358 33.4664,-112.03359 33.46652,-112.03358 33.46681,-112.03358 33.46688,-112.03358 33.46713,-112.03358 33.46732,-112.03358 33.46759,-112.03358 33.46763,-112.03358 33.46781,-112.03358 33.46786,-112.03358 33.46799)",
,261,1118,1351,,,245.35536316674492,1,nan,40.2335,residential,6,,"LINESTRING (-112.03365 33.46798,-112.03365 33.46786,-112.03365 33.46781,-112.03365 33.46763,-112.03365 33.46759,-112.03365 33.46732,-112.03366 33.46713,-112.03366 33.46688,-112.03366 33.46681,-112.03366 33.46652,-112.03366 33.4664,-112.03366 33.46595,-112.03366 33.46592,-112.03366 33.46577)",
,262,116,221,,,79.85144700558533,1,nan,46.67086,residential,6,,"LINESTRING (-112.03279 33.45862,-112.03278 33.45934)",
,263,221,116,,,79.85144700558533,1,nan,46.67086,residential,6,,"LINESTRING (-112.03286 33.45935,-112.03287 33.45863)",
,264,222,5864,,,103.26489484866671,3,nan,46.67086,residential,6,,"LINESTRING (-112.0675 33.45354,-112.06756 33.4538,-112.06766 33.45403,-112.06775 33.45421,-112.06785 33.45436,-112.06789 33.45441)",
,266,5864,223,,,127.41408291061343,3,nan,46.67086,residential,6,,"LINESTRING (-112.06797 33.45453,-112.06801 33.45459,-112.06816 33.45481,-112.06834 33.45506,-112.06864 33.45554)",
,267,223,224,,,116.8937509279431,3,nan,46.67086,residential,6,,"LINESTRING (-112.06864 33.45554,-112.06872 33.45587,-112.06873 33.45658)",
,268,224,225,,,115.1877675746776,3,nan,46.67086,residential,6,,"LINESTRING (-112.06873 33.45658,-112.06872 33.45717,-112.06871 33.45762)",
,269,225,9,,,10.608457887128623,3,nan,46.67086,residential,6,,"LINESTRING (-112.06871 33.45762,-112.06871 33.45772)",
,270,973,1224,,,13.71681439238995,1,nan,46.67086,residential,6,,"LINESTRING (-112.07395 33.45996,-112.07403 33.45996,-112.07409 33.45996)",
,271,1224,973,,,14.106416187221718,1,nan,46.67086,residential,6,,"LINESTRING (-112.0741 33.4599,-112.07403 33.4599,-112.07395 33.4599)",
,272,150,227,,,224.87713495546475,1,nan,40.2335,residential,6,,"LINESTRING (-112.07778 33.45971,-112.08014 33.45971,-112.0802 33.45972)",
,273,227,150,,,225.20700584630217,1,nan,40.2335,residential,6,,"LINESTRING (-112.08021 33.45965,-112.08014 33.45965,-112.07778 33.45965)",
,274,227,1389,,,217.25461146252346,1,nan,40.2335,residential,6,,"LINESTRING (-112.0802 33.45972,-112.0803 33.45972,-112.08244 33.45972,-112.08254 33.45972)",
,275,1389,227,,,217.14016174371133,1,nan,40.2335,residential,6,,"LINESTRING (-112.08254 33.45966,-112.08244 33.45966,-112.0803 33.45966,-112.0802 33.45965)",
,276,231,232,,,149.85973780124394,1,nan,46.67086,unclassified,11,,"LINESTRING (-112.10438 33.45998,-112.10448 33.45998,-112.10599 33.45999)",
,277,232,231,,,149.8611097049106,1,nan,46.67086,unclassified,11,,"LINESTRING (-112.10599 33.45993,-112.10448 33.45992,-112.10438 33.45992)",
,278,232,1021,,,103.30259751096737,1,nan,46.67086,unclassified,11,,"LINESTRING (-112.10599 33.45999,-112.10702 33.45999,-112.10711 33.45999)",
,279,1021,232,,,103.29807589755976,1,nan,46.67086,unclassified,11,,"LINESTRING (-112.10711 33.45993,-112.10702 33.45993,-112.10599 33.45993)",
,280,233,234,,,46.664490470425505,1,nan,40.2335,residential,6,,"LINESTRING (-112.06066 33.44927,-112.06056 33.44925,-112.06026 33.44924,-112.06021 33.44922,-112.06017 33.4492)",
,281,234,233,,,50.02942112943282,1,nan,40.2335,residential,6,,"LINESTRING (-112.06013 33.44925,-112.06018 33.44928,-112.06025 33.4493,-112.06055 33.44932,-112.06064 33.44933)",
,282,235,236,,,104.98090079599395,1,nan,46.67086,residential,6,,"LINESTRING (-112.06625 33.44935,-112.06616 33.44935,-112.0655 33.44934,-112.06533 33.44934,-112.06531 33.44934,-112.06529 33.44934,-112.06519 33.44934,-112.06512 33.44934)",
,283,236,235,,,104.86463238668273,1,nan,46.67086,residential,6,,"LINESTRING (-112.06512 33.44941,-112.06519 33.44941,-112.06529 33.44941,-112.06531 33.44941,-112.06533 33.44941,-112.0655 33.44941,-112.06615 33.44941,-112.06625 33.44941)",
,284,1261,1260,,,3.569030202864074,1,nan,46.67086,residential,6,,"LINESTRING (-112.07386 33.44929,-112.07382 33.44929)",
,285,1260,1261,,,3.569030202864074,1,nan,46.67086,residential,6,,"LINESTRING (-112.07382 33.44936,-112.07386 33.44936)",
,286,1260,153,,,117.21204132861095,1,nan,46.67086,residential,6,,"LINESTRING (-112.07382 33.44929,-112.07374 33.4493,-112.07269 33.44929,-112.07256 33.44929)",
,287,153,1260,,,117.31916291230836,1,nan,46.67086,residential,6,,"LINESTRING (-112.07256 33.44935,-112.07269 33.44935,-112.07374 33.44936,-112.07382 33.44936)",
,288,153,237,,,119.367928655838,1,nan,46.67086,residential,6,,"LINESTRING (-112.07256 33.44929,-112.07245 33.44929,-112.07138 33.44928,-112.07128 33.44929)",
,289,237,153,,,119.09076908678168,1,nan,46.67086,residential,6,,"LINESTRING (-112.07128 33.44935,-112.07138 33.44935,-112.07245 33.44935,-112.07256 33.44935)",
,290,96,238,,,204.37741640489034,1,nan,40.2335,residential,6,,"LINESTRING (-112.05643 33.44938,-112.05516 33.44939,-112.05431 33.44939,-112.05423 33.44939)",
,291,238,96,,,204.37665518641938,1,nan,40.2335,residential,6,,"LINESTRING (-112.05423 33.44946,-112.05431 33.44946,-112.05516 33.44945,-112.05643 33.44945)",
,292,246,247,,,147.10782522163046,1,nan,40.2335,residential,6,,"LINESTRING (-112.03617 33.44946,-112.03599 33.4494,-112.0357 33.4494,-112.0351 33.44939,-112.0346 33.44939)",
,293,247,246,,,144.69247514290052,1,nan,40.2335,residential,6,,"LINESTRING (-112.0346 33.44945,-112.0351 33.44946,-112.0357 33.44946,-112.03597 33.44946,-112.03615 33.44952)",
,294,247,248,,,88.79687402790435,1,nan,40.2335,residential,6,,"LINESTRING (-112.0346 33.44939,-112.03391 33.44938,-112.03365 33.44938)",
,295,248,247,,,88.79500988856151,1,nan,40.2335,residential,6,,"LINESTRING (-112.03365 33.44945,-112.03391 33.44945,-112.0346 33.44945)",
,296,249,1998,,,15.279579366166026,1,nan,40.2335,residential,6,,"LINESTRING (-112.0302 33.44927,-112.03004 33.44927)",
,297,1998,249,,,15.279579366166026,1,nan,40.2335,residential,6,,"LINESTRING (-112.03004 33.44934,-112.0302 33.44934)",
,298,1252,145,,,204.12232948786306,1,nan,40.2335,residential,6,,"LINESTRING (-112.07607 33.46766,-112.07809 33.46768,-112.07826 33.46767)",
