,name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
3370,East Van Buren Street,3442,436952388.0,335,1762,1,85.36650958504902,2,39,,secondary,4,"LINESTRING (-112.0301933 33.4513457, -112.0303094 33.4513466, -112.0303285 33.4513467, -112.0306521 33.4513491, -112.030846 33.4513505, -112.0311134 33.4513525)",auto,1
3371,East Van Buren Street,3443,436952388.0,1762,335,1,85.36650958504902,3,39,,secondary,4,"LINESTRING (-112.0311134 33.4513525, -112.030846 33.4513505, -112.0306521 33.4513491, -112.0303285 33.4513467, -112.0303094 33.4513466, -112.0301933 33.4513457)",auto,1
3372,North 24th Street,3444,436952392.0,337,1764,1,42.53269178468254,2,35,,secondary,4,"LINESTRING (-112.0302182 33.45641, -112.0302157 33.4560275)",auto,1
3373,North 24th Street,3445,436952392.0,1764,337,1,42.53269178468254,5,35,,secondary,4,"LINESTRING (-112.0302157 33.4560275, -112.0302182 33.45641)",auto,1
3379,North 24th Street,3451,436952402.0,1765,337,1,43.68920595828629,3,35,,secondary,4,"LINESTRING (-112.0302209 33.4568029, -112.0302188 33.4564907, -112.0302182 33.45641)",auto,1
3380,North 24th Street,3452,436952402.0,337,1765,1,43.68920595828629,3,35,,secondary,4,"LINESTRING (-112.0302182 33.45641, -112.0302188 33.4564907, -112.0302209 33.4568029)",auto,1
3386,North 24th Street,3458,436952405.0,1353,1769,1,90.45155484499548,3,35,,secondary,4,"LINESTRING (-112.030237 33.4657982, -112.0302457 33.4656187, -112.0302478 33.4651047, -112.0302483 33.4649849)",auto,1
3387,North 24th Street,3459,436952405.0,1769,1353,1,90.45155484499548,4,35,,secondary,4,"LINESTRING (-112.0302483 33.4649849, -112.0302478 33.4651047, -112.0302457 33.4656187, -112.030237 33.4657982)",auto,1
3388,North 24th Street,3460,436952406.0,1763,335,1,94.6492433313852,3,35,,secondary,4,"LINESTRING (-112.0301949 33.4521969, -112.0301934 33.4514616, -112.0301933 33.4513457)",auto,1
3389,North 24th Street,3461,436952406.0,335,1763,1,94.6492433313852,3,35,,secondary,4,"LINESTRING (-112.0301933 33.4513457, -112.0301934 33.4514616, -112.0301949 33.4521969)",auto,1
3390,North 24th Street,3462,436952407.0,117,1766,1,63.125513663847165,2,35,,secondary,4,"LINESTRING (-112.0302272 33.4585868, -112.0302269 33.4584607, -112.0302257 33.4580191)",auto,1
3391,North 24th Street,3463,436952407.0,1766,117,1,63.125513663847165,4,35,,secondary,4,"LINESTRING (-112.0302257 33.4580191, -112.0302269 33.4584607, -112.0302272 33.4585868)",auto,1
3392,North 24th Street,3464,436952408.0,335,1761,1,97.90767774266214,2,35,,secondary,4,"LINESTRING (-112.0301933 33.4513457, -112.0301928 33.451235, -112.0301938 33.4509736, -112.0301947 33.4507575, -112.0301948 33.4507165, -112.0301956 33.4505085, -112.0301958 33.4504652)",auto,1
3393,North 24th Street,3465,436952408.0,1761,335,1,97.90767774266212,4,35,,secondary,4,"LINESTRING (-112.0301958 33.4504652, -112.0301956 33.4505085, -112.0301948 33.4507165, -112.0301947 33.4507575, -112.0301938 33.4509736, -112.0301928 33.451235, -112.0301933 33.4513457)",auto,1
3394,North 24th Street,3466,436952409.0,1776,1353,1,93.19553799466829,4,35,,secondary,4,"LINESTRING (-112.0302387 33.4666362, -112.0302373 33.4665259, -112.0302304 33.4659629, -112.030237 33.4657982)",auto,1
3395,North 24th Street,3467,436952409.0,1353,1776,1,93.19553799466829,3,35,,secondary,4,"LINESTRING (-112.030237 33.4657982, -112.0302304 33.4659629, -112.0302373 33.4665259, -112.0302387 33.4666362)",auto,1
3396,North 24th Street,3468,436952410.0,1767,117,1,58.42769304828525,3,35,,secondary,4,"LINESTRING (-112.0302321 33.4591122, -112.0302281 33.4590038, -112.030227 33.458701, -112.0302272 33.4585868)",auto,1
3397,North 24th Street,3469,436952410.0,117,1767,1,58.42769304828525,3,35,,secondary,4,"LINESTRING (-112.0302272 33.4585868, -112.030227 33.458701, -112.0302281 33.4590038, -112.0302321 33.4591122)",auto,1
3419,East Van Buren Street,3491,436952674.0,441,1778,1,56.5101627005016,2,39,,secondary,4,"LINESTRING (-112.0389955 33.4514198, -112.0391056 33.4514203, -112.0392605 33.4514207, -112.039455 33.4514212, -112.039529 33.4514214, -112.0396046 33.4514216)",auto,1
3420,East Van Buren Street,3492,436952674.0,1778,441,1,56.5101627005016,3,39,,secondary,4,"LINESTRING (-112.0396046 33.4514216, -112.039529 33.4514214, -112.039455 33.4514212, -112.0392605 33.4514207, -112.0391056 33.4514203, -112.0389955 33.4514198)",auto,1
3421,East Van Buren Street,3493,436952675.0,1777,441,1,56.34423025215765,3,39,,secondary,4,"LINESTRING (-112.0383882 33.4514162, -112.0384181 33.4514164, -112.0388856 33.4514193, -112.0389955 33.4514198)",auto,1
3422,East Van Buren Street,3494,436952675.0,441,1777,1,56.34423025215765,2,39,,secondary,4,"LINESTRING (-112.0389955 33.4514198, -112.0388856 33.4514193, -112.0384181 33.4514164, -112.0383882 33.4514162)",auto,1
3433,North Black Canyon Highway,3505,436954232.0,1779,5869,1,159.43207719350093,3,39,,secondary,4,"LINESTRING (-112.1085673 33.452711, -112.1085718 33.4513407, -112.1085724 33.4512772)",auto,0
3434,North Black Canyon Highway,3506,436954233.0,1603,5868,1,78.32099209746133,3,39,,secondary,4,"LINESTRING (-112.1077952 33.4504307, -112.1077997 33.4505663, -112.1077993 33.4507151, -112.1077982 33.4510655, -112.1077973 33.451135)",auto,0
3436,North Black Canyon Highway,3508,436954235.0,648,630,1,122.3236162231881,2,39,,secondary,4,"LINESTRING (-112.1077574 33.4480593, -112.1077677 33.4486054, -112.1077715 33.4490368, -112.1077726 33.4491593)",auto,0
3437,North Black Canyon Highway,3509,436954235.0,630,649,1,116.27841816080118,2,39,,secondary,4,"LINESTRING (-112.1077726 33.4491593, -112.1077661 33.449426, -112.1077728 33.4497053, -112.1077757 33.4502049)",auto,0
3441,West McDowell Road,3513,436955226.0,1037,5893,1,20.041676370800086,3,35,,secondary,4,"LINESTRING (-112.1094412 33.4658241, -112.1092253 33.4658172)",auto,0
3442,West McDowell Road,3514,436955227.0,5893,1038,1,18.906280599694774,4,35,,secondary,4,"LINESTRING (-112.1093121 33.4659688, -112.1095159 33.4659711)",auto,0
3443,West McDowell Road,3515,436955228.0,5892,1036,1,20.42774401420065,3,35,,secondary,4,"LINESTRING (-112.1104174 33.4658326, -112.1101972 33.4658301)",auto,0
3444,West McDowell Road,3516,436955230.0,1029,5892,1,18.93243037394247,4,35,,secondary,4,"LINESTRING (-112.1102562 33.4659734, -112.1104603 33.465973)",auto,0
3449,East McDowell Road,3521,436955643.0,284,1802,1,97.09363899242246,3,35,,secondary,4,"LINESTRING (-112.0477025 33.4657775, -112.0475473 33.4657759, -112.0466558 33.4657747)",auto,1
3450,East McDowell Road,3522,436955643.0,1802,284,1,97.09363899242246,3,35,,secondary,4,"LINESTRING (-112.0466558 33.4657747, -112.0475473 33.4657759, -112.0477025 33.4657775)",auto,1
3451,East McDowell Road,3523,436955646.0,281,1799,1,56.55237308708804,3,35,,secondary,4,"LINESTRING (-112.0607758 33.4657304, -112.0606688 33.4657333, -112.0601662 33.4657348)",auto,1
3452,East McDowell Road,3524,436955646.0,1799,281,1,56.55237308708804,3,35,,secondary,4,"LINESTRING (-112.0601662 33.4657348, -112.0606688 33.4657333, -112.0607758 33.4657304)",auto,1
3453,East McDowell Road,3525,436955648.0,1421,1801,1,64.42604250859665,3,35,,secondary,4,"LINESTRING (-112.0563652 33.4657513, -112.0562266 33.4657523, -112.0559119 33.4657553, -112.0556707 33.4657576)",auto,1
3454,East McDowell Road,3526,436955648.0,1801,1421,1,64.42604250859665,4,35,,secondary,4,"LINESTRING (-112.0556707 33.4657576, -112.0559119 33.4657553, -112.0562266 33.4657523, -112.0563652 33.4657513)",auto,1
3455,East McDowell Road,3527,436955651.0,1803,284,1,92.13136467610386,4,35,,secondary,4,"LINESTRING (-112.0486957 33.4657778, -112.0485807 33.4657777, -112.0484945 33.4657776, -112.0484509 33.4657777, -112.0483521 33.465778, -112.0478685 33.4657793, -112.0477025 33.4657775)",auto,1
3456,East McDowell Road,3528,436955651.0,284,1803,1,92.13136467610386,2,35,,secondary,4,"LINESTRING (-112.0477025 33.4657775, -112.0478685 33.4657793, -112.0483521 33.465778, -112.0484509 33.4657777, -112.0484945 33.4657776, -112.0485807 33.4657777, -112.0486957 33.4657778)",auto,1
3457,East McDowell Road,3529,436955653.0,1800,1421,1,59.738890421233855,4,35,,secondary,4,"LINESTRING (-112.0570092 33.4657481, -112.0568823 33.4657487, -112.0564785 33.4657505, -112.0563652 33.4657513)",auto,1
3458,East McDowell Road,3530,436955653.0,1421,1800,1,59.738890421233855,2,35,,secondary,4,"LINESTRING (-112.0563652 33.4657513, -112.0564785 33.4657505, -112.0568823 33.4657487, -112.0570092 33.4657481)",auto,1
3471,East Van Buren Street,3543,436955662.0,1787,1611,1,56.60327243356021,3,39,,secondary,4,"LINESTRING (-112.0427693 33.4514206, -112.0433004 33.4514188, -112.0433794 33.4514194)",auto,1
3472,East Van Buren Street,3544,436955662.0,1611,1787,1,56.60327243356021,2,39,,secondary,4,"LINESTRING (-112.0433794 33.4514194, -112.0433004 33.4514188, -112.0427693 33.4514206)",auto,1
3473,East Van Buren Street,3545,436955664.0,1785,448,1,60.89905570694675,3,30,,secondary,4,"LINESTRING (-112.0583241 33.4513508, -112.0584982 33.4513499, -112.0588972 33.451348, -112.0589805 33.4513481)",auto,1
3474,East Van Buren Street,3546,436955664.0,448,1785,1,60.89905570694674,2,30,,secondary,4,"LINESTRING (-112.0589805 33.4513481, -112.0588972 33.451348, -112.0584982 33.4513499, -112.0583241 33.4513508)",auto,1
3475,East Van Buren Street,3547,436955666.0,1789,1340,1,55.10968746104981,3,39,,secondary,4,"LINESTRING (-112.0471105 33.4514243, -112.04756 33.4514223, -112.0477045 33.4514216)",auto,1
3476,East Van Buren Street,3548,436955666.0,1340,1789,1,55.10968746104981,2,39,,secondary,4,"LINESTRING (-112.0477045 33.4514216, -112.04756 33.4514223, -112.0471105 33.4514243)",auto,1
3477,East Van Buren Street,3549,436955669.0,1340,1786,1,68.81284592550708,2,39,,secondary,4,"LINESTRING (-112.0477045 33.4514216, -112.0478435 33.451421, -112.0484462 33.4514183)",auto,1
3478,East Van Buren Street,3550,436955669.0,1786,1340,1,68.81284592550708,3,39,,secondary,4,"LINESTRING (-112.0484462 33.4514183, -112.0478435 33.451421, -112.0477045 33.4514216)",auto,1
3479,East Van Buren Street,3551,436955670.0,1611,1788,1,66.57659001333147,2,39,,secondary,4,"LINESTRING (-112.0433794 33.4514194, -112.0434731 33.4514201, -112.044097 33.4514217)",auto,1
3480,East Van Buren Street,3552,436955670.0,1788,1611,1,66.57659001333147,3,39,,secondary,4,"LINESTRING (-112.044097 33.4514217, -112.0434731 33.4514201, -112.0433794 33.4514194)",auto,1
3499,North 16th Street,3571,436955682.0,205,1792,1,44.967538635873424,3,35,,secondary,4,"LINESTRING (-112.047683 33.4548331, -112.0476826 33.4549277, -112.047684 33.4552375)",auto,1
3500,North 16th Street,3572,436955682.0,1792,205,1,44.967538635873424,3,35,,secondary,4,"LINESTRING (-112.047684 33.4552375, -112.0476826 33.4549277, -112.047683 33.4548331)",auto,1
3506,North 16th Street,3578,436955685.0,1791,205,1,55.998612324853184,4,35,,secondary,4,"LINESTRING (-112.0476861 33.4543295, -112.047684 33.4547443, -112.047683 33.4548331)",auto,1
3507,North 16th Street,3579,436955685.0,205,1791,1,55.998612324853184,2,35,,secondary,4,"LINESTRING (-112.047683 33.4548331, -112.047684 33.4547443, -112.0476861 33.4543295)",auto,1
3508,North 16th Street,3580,436955686.0,110,1059,1,49.51511564028855,2,39,,secondary,4,"LINESTRING (-112.0476325 33.4587185, -112.0476326 33.4588281, -112.0476327 33.458931, -112.0476328 33.4590869, -112.0476329 33.4591638)",auto,1
3509,North 16th Street,3581,436955686.0,1059,110,1,49.51511564028854,4,39,,secondary,4,"LINESTRING (-112.0476329 33.4591638, -112.0476328 33.4590869, -112.0476327 33.458931, -112.0476326 33.4588281, -112.0476325 33.4587185)",auto,1
3519,North 16th Street,3591,436955690.0,1784,1340,1,57.909645666189306,4,39,,secondary,4,"LINESTRING (-112.0477235 33.4509011, -112.047723 33.4509203, -112.047713 33.4512935, -112.0477045 33.4514216)",auto,1
3520,North 16th Street,3592,436955690.0,1340,1784,1,57.909645666189306,2,39,,secondary,4,"LINESTRING (-112.0477045 33.4514216, -112.047713 33.4512935, -112.047723 33.4509203, -112.0477235 33.4509011)",auto,1
3521,North 16th Street,3593,436955691.0,1793,110,1,61.17508817352997,4,39,,secondary,4,"LINESTRING (-112.0476423 33.4581684, -112.0476416 33.4582099, -112.0476402 33.4582884, -112.0476372 33.4584528, -112.0476357 33.4585379, -112.0476347 33.4585956, -112.0476325 33.4587185)",auto,1
3522,North 16th Street,3594,436955691.0,110,1793,1,61.17508817352997,2,39,,secondary,4,"LINESTRING (-112.0476325 33.4587185, -112.0476347 33.4585956, -112.0476357 33.4585379, -112.0476372 33.4584528, -112.0476402 33.4582884, -112.0476416 33.4582099, -112.0476423 33.4581684)",auto,1
3523,North 16th Street,3595,436955692.0,1340,1790,1,74.19686439469288,3,35,,secondary,4,"LINESTRING (-112.0477045 33.4514216, -112.0476998 33.4515383, -112.047699 33.451912, -112.047698 33.4520888)",auto,1
3524,North 16th Street,3596,436955692.0,1790,1340,1,74.19686439469288,3,35,,secondary,4,"LINESTRING (-112.047698 33.4520888, -112.047699 33.451912, -112.0476998 33.4515383, -112.0477045 33.4514216)",auto,1
3525,North 16th Street,3597,436955693.0,1798,284,1,98.5228573612561,4,35,,secondary,4,"LINESTRING (-112.0477121 33.4648915, -112.0477079 33.4652609, -112.0477052 33.4654661, -112.0477042 33.4656069, -112.0477025 33.4657775)",auto,1
3526,North 16th Street,3598,436955693.0,284,1798,1,98.5228573612561,3,35,,secondary,4,"LINESTRING (-112.0477025 33.4657775, -112.0477042 33.4656069, -112.0477052 33.4654661, -112.0477079 33.4652609, -112.0477121 33.4648915)",auto,1
3527,North 16th Street,3599,436955694.0,284,1805,1,60.59144069102096,3,35,,secondary,4,"LINESTRING (-112.0477025 33.4657775, -112.0477013 33.4659073, -112.047699 33.4662125, -112.0476982 33.4663224)",auto,1
3528,North 16th Street,3600,436955694.0,1805,284,1,60.59144069102096,4,35,,secondary,4,"LINESTRING (-112.0476982 33.4663224, -112.047699 33.4662125, -112.0477013 33.4659073, -112.0477025 33.4657775)",auto,1
3535,East McDowell Road,3607,436956139.0,1366,5900,1,20.84469640568699,3,39,,secondary,4,"LINESTRING (-112.0383997 33.4657427, -112.0381752 33.4657345)",auto,0
3536,,3608,436957205.0,10,1509,1,14.180919907720185,2,59,,motorway,1,"LINESTRING (-112.0477749 33.4615728, -112.0476222 33.4615788)",auto,0
3537,,3609,436957208.0,1806,10,1,48.78417236538907,3,59,,motorway,1,"LINESTRING (-112.0483007 33.4615783, -112.0478974 33.4615766, -112.0477749 33.4615728)",auto,0
3538,West Van Buren Street,3610,436957656.0,1112,5868,1,12.07069325319082,3,39,,secondary,4,"LINESTRING (-112.1079274 33.451136, -112.1077973 33.451135)",auto,0
3541,West Van Buren Street,3613,436957660.0,5868,1385,1,12.665882022587134,3,39,,secondary,4,"LINESTRING (-112.1077929 33.4512656, -112.1079294 33.4512676)",auto,0
3543,West Van Buren Street,3615,436957663.0,1386,5869,1,9.418244035682712,3,39,,secondary,4,"LINESTRING (-112.1084709 33.4512757, -112.1085724 33.4512772)",auto,0
3544,West Van Buren Street,3616,436957665.0,439,1807,1,56.30501960607359,3,39,,secondary,4,"LINESTRING (-112.1131667 33.4511482, -112.1132597 33.4511463, -112.1134092 33.4511432, -112.1137734 33.4511355)",auto,1
3545,West Van Buren Street,3617,436957665.0,1807,439,1,56.3050196060736,3,39,,secondary,4,"LINESTRING (-112.1137734 33.4511355, -112.1134092 33.4511432, -112.1132597 33.4511463, -112.1131667 33.4511482)",auto,1
3546,West Van Buren Street,3618,436957671.0,1810,5868,1,42.21579594027325,3,39,,secondary,4,"LINESTRING (-112.1073379 33.4512617, -112.1076837 33.4512639, -112.1077929 33.4512656)",auto,0
3554,East Jefferson Street,3626,436968077.0,1815,5876,1,117.91993437838816,5,39,,primary,3,"LINESTRING (-112.0378425 33.4472037, -112.0365716 33.4472138)",auto,0
3555,East Jefferson Street,3627,436968079.0,5888,1817,1,27.57432562018908,1,39,,primary,3,"LINESTRING (-112.0380845 33.4473677, -112.0378569 33.4473673, -112.0377873 33.4473673)",auto,0
3556,East Jefferson Street,3628,436968080.0,5876,1493,1,67.33087660920098,1,39,,primary,3,"LINESTRING (-112.0365683 33.4473708, -112.0364212 33.4473687, -112.0358427 33.4473606)",auto,0
3557,East Jefferson Street,3629,436968081.0,1816,5878,1,153.76057025521857,1,39,,primary,3,"LINESTRING (-112.0318458 33.447294, -112.0305354 33.4472685, -112.0303545 33.4472726, -112.0301892 33.4472799)",auto,0
3562,East Washington Street,3634,436968091.0,5875,1826,1,21.014773004863244,5,39,,primary,3,"LINESTRING (-112.0365479 33.4483535, -112.0367744 33.4483545)",auto,0
3563,East Washington Street,3635,436968092.0,5875,1822,1,109.9090883268256,1,39,,primary,3,"LINESTRING (-112.0365511 33.4481986, -112.0377356 33.4482132)",auto,0
3564,East Washington Street,3636,436968093.0,1826,904,1,119.43611241048742,5,39,,primary,3,"LINESTRING (-112.0367744 33.4483545, -112.0380617 33.4483599)",auto,0
3565,East Washington Street,3637,436968094.0,1822,1194,1,30.472134141257037,1,39,,primary,3,"LINESTRING (-112.0377356 33.4482132, -112.038064 33.4482173)",auto,0
3566,East Washington Street,3638,436968095.0,1823,5874,1,78.87214102821123,4,39,,primary,3,"LINESTRING (-112.0337578 33.4483435, -112.0339979 33.4483443, -112.0344931 33.448346, -112.0346079 33.4483459)",auto,0
3567,East Washington Street,3639,436968099.0,5896,1140,1,294.94004074010576,3,39,,primary,3,"LINESTRING (-112.0301861 33.4483164, -112.03035 33.4483171, -112.0305551 33.4483174, -112.0309735 33.44832, -112.0324238 33.4483266, -112.0324427 33.4483267, -112.0329372 33.4483286, -112.033365 33.4483303)",auto,0
3574,South 24th Street,3646,436968123.0,1818,5878,1,18.224979956514897,3,35,,secondary,4,"LINESTRING (-112.0301887 33.4474438, -112.0301887 33.4473535, -112.0301892 33.4472799)",auto,1
3575,South 24th Street,3647,436968123.0,5878,1818,1,18.224979956514897,3,35,,secondary,4,"LINESTRING (-112.0301892 33.4472799, -112.0301887 33.4473535, -112.0301887 33.4474438)",auto,1
3576,South 24th Street,3648,436968124.0,1813,5878,1,75.1893825965978,4,35,,secondary,4,"LINESTRING (-112.0301048 33.4464592, -112.0301052 33.4464996, -112.0301096 33.4466555, -112.0301129 33.4467836, -112.03012 33.4470209, -112.0301847 33.4471217)",auto,0
3577,South 24th Street,3649,436968126.0,5878,1814,1,49.47272773577426,2,35,,secondary,4,"LINESTRING (-112.0301847 33.4471217, -112.0302616 33.4470235, -112.030264 33.4467785, -112.0302652 33.4466959)",auto,0
3583,,3655,436968137.0,1820,5888,1,50.56915820841202,4,59,,motorway,1,"LINESTRING (-112.0380718 33.4478223, -112.0380798 33.4474304, -112.0380845 33.4473677)",auto,0
3584,,3657,436968139.0,1819,5875,1,55.42795125199061,4,45,,motorway,1,"LINESTRING (-112.0365615 33.4477002, -112.0365523 33.4481399, -112.0365511 33.4481986)",auto,0
3585,,3658,436968140.0,903,1194,1,4.525975870672225,4,59,,motorway,1,"LINESTRING (-112.0380634 33.448258, -112.038064 33.4482173)",auto,0
3586,,3659,436968140.0,1194,1820,1,43.92798782479258,4,59,,motorway,1,"LINESTRING (-112.038064 33.4482173, -112.0380653 33.4481403, -112.0380718 33.4478223)",auto,0
3594,South 1st Avenue,3667,437355061.0,956,1832,1,19.6430802900295,3,39,,primary,3,"LINESTRING (-112.0750984 33.4482584, -112.0750941 33.4481349, -112.0750935 33.4480818)",auto,0
3596,West Washington Street,3669,437355063.0,1073,1292,1,10.029741666122376,5,39,,secondary,4,"LINESTRING (-112.0775999 33.4482423, -112.077708 33.448243)",auto,0
3603,North Central Avenue,3676,437360246.0,1994,1210,1,8.272902541397675,1,39,,primary,3,"LINESTRING (-112.0739289 33.4546233, -112.0739289 33.4546977)",auto,0
